Recency,Frequency,Monetary,Returns,CustomerID,Country
69,100.5,114.41,0,14193,United Kingdom
271,0,64.6,0,17542,United Kingdom
24,123.5,30.11,1,17080,United Kingdom
271,0,89.63,0,16392,United Kingdom
19,49.8,248.82,2,15106,United Kingdom
172,32.66666667,199.12,0,16214,United Kingdom
271,0,29.81,0,13716,United Kingdom
19,24.8,1004.63,1,15150,United Kingdom
0,0,0,0,0,0
30,47.6,194.28,2,14226,United Kingdom
271,0,84.44,1,13121,United Kingdom
271,0,55.83,3,16297,United Kingdom
6,87.66666667,256.96,2,12994,United Kingdom
270,0,173.31,0,16152,United Kingdom
38,116,85.07,0,14636,United Kingdom
67,67.33333333,254.24,0,16040,United Kingdom
16,84.33333333,37.17,1,15793,United Kingdom
270,0,145.19,0,13358,United Kingdom
33,118.5,147.62,0,12849,United Kingdom
156,57,86.25,0,15182,United Kingdom
270,0,23.75,0,13299,United Kingdom
76,96.5,232.91,0,16383,United Kingdom
215,27,49.6,0,15381,United Kingdom
21,62,812.07,1,12597,Spain
73,98,20.81,0,15030,United Kingdom
81,94,197.25,0,12435,Denmark
3,23.90909091,304.19,3,12955,United Kingdom
79,95,223.39,1,18189,United Kingdom
81,62.66666667,18.47,0,13946,United Kingdom
24,22,619.86,1,17716,United Kingdom
269,0,5.95,0,13185,United Kingdom
269,0,12.2,0,14840,United Kingdom
269,0,7.24,0,13216,United Kingdom
18,49.8,302.64,1,13650,United Kingdom
184,28,146.93,0,13533,United Kingdom
19,22.36363636,684.62,4,13268,United Kingdom
215,26.5,51.55,1,15433,United Kingdom
17,62.75,284.6,0,12937,United Kingdom
80,0,147.32,4,17603,United Kingdom
269,0,332.69,0,16216,United Kingdom
269,0,2.67,0,16377,United Kingdom
269,0,12.01,0,16976,United Kingdom
269,0,168.14,0,12514,Italy
3,43.83333333,482.01,0,18210,United Kingdom
101,15,67.77,1,13631,United Kingdom
2,43.83333333,623.87,0,14422,United Kingdom
206,31,114.5,2,15648,United Kingdom
18,22.27272727,495.38,3,17725,United Kingdom
14,28.11111111,1021.67,1,15861,United Kingdom
269,0,23.45,0,13072,United Kingdom
268,0,63.52,0,15695,United Kingdom
5,21.58333333,366.02,1,14110,United Kingdom
268,0,18.5,0,14059,United Kingdom
4,12.75,414.38,3,16672,United Kingdom
23,81,512.53,0,16511,United Kingdom
268,0,30.43,1,16256,United Kingdom
66,67,230.8,0,13591,United Kingdom
268,0,30.55,0,14066,United Kingdom
163,26.25,143.71,0,15483,United Kingdom
2,15.17647059,740.46,3,16626,United Kingdom
268,0,155.98,0,15019,United Kingdom
40,114,40.4,1,18270,United Kingdom
46,36.5,374.71,1,14315,United Kingdom
66,50.5,340.56,0,17921,United Kingdom
268,0,39.29,0,14041,United Kingdom
268,0,8.86,0,17060,United Kingdom
48,73.33333333,316.06,0,16023,United Kingdom
17,35.42857143,57.27,0,17133,United Kingdom
238,14.5,95.53,1,12878,United Kingdom
268,0,32.7,0,14155,United Kingdom
34,58,320.65,0,17043,United Kingdom
32,117.5,215,0,13046,United Kingdom
268,0,108.05,0,14633,United Kingdom
18,35.28571429,340.2,1,12948,United Kingdom
266,0,14.65,0,15703,United Kingdom
5,32.375,778.84,1,14071,United Kingdom
108,78.5,130.8,0,17134,United Kingdom
181,42.5,88.6,0,17795,United Kingdom
266,0,56.19,0,12902,United Kingdom
48,54,199.55,1,16444,United Kingdom
44,43.8,209.74,3,14232,United Kingdom
266,0,27.8,0,14693,United Kingdom
51,42.4,251.59,0,12407,Belgium
48,43.4,619.95,0,16728,United Kingdom
266,0,159.23,0,16096,United Kingdom
6,16.86666667,832.19,1,13985,United Kingdom
37,57,100.16,0,13592,United Kingdom
54,30,212.62,1,15140,United Kingdom
67,24.25,361.86,1,12843,United Kingdom
12,35.85714286,202.5,0,14408,United Kingdom
266,0,152.19,0,15408,United Kingdom
266,0,27.75,0,15445,United Kingdom
31,77.66666667,150.21,0,15452,United Kingdom
94,57,233.99,1,14223,United Kingdom
266,0,37.46,1,16619,United Kingdom
266,0,28.02,0,14762,United Kingdom
265,0,98.8,0,13934,United Kingdom
42,55.5,106,1,15669,United Kingdom
91,87,115.6,0,16384,United Kingdom
265,0,30.6,0,18224,United Kingdom
221,21.5,337.93,3,14245,United Kingdom
265,0,35.77,0,17678,United Kingdom
138,25.2,150.88,0,15855,United Kingdom
89,88,117.35,0,16036,United Kingdom
265,0,1.25,0,17763,United Kingdom
265,0,34.02,0,13262,United Kingdom
196,22.66666667,48.76,1,17152,United Kingdom
264,0,20.32,0,14632,United Kingdom
185,26.33333333,133.89,0,13900,United Kingdom
109,77.5,207.69,3,14875,United Kingdom
20,48.6,107.26,0,15132,United Kingdom
44,55,211.85,1,17272,United Kingdom
264,0,72.3,0,16135,United Kingdom
264,0,27.6,0,12831,United Kingdom
264,0,128.04,0,15437,United Kingdom
25,47.4,229.73,1,16809,United Kingdom
12,22.27272727,1697.92,1,14711,United Kingdom
193,35,100.65,0,14377,United Kingdom
68,98,284.55,0,16374,United Kingdom
13,62.5,275.86,0,13196,United Kingdom
264,0,109.19,0,15457,United Kingdom
59,40.8,439.51,1,12613,Germany
264,0,87.44,0,16721,United Kingdom
121,35.5,124.76,0,12399,Belgium
41,111,103.57,0,17733,United Kingdom
263,0,12.75,0,17102,United Kingdom
86,19.22222222,474.07,0,15410,United Kingdom
263,0,33.41,0,13239,United Kingdom
28,78,114.07,2,15449,United Kingdom
263,0,39.6,0,14870,United Kingdom
146,58,194.21,0,13821,United Kingdom
17,61,218.66,3,17096,United Kingdom
81,91,41.46,0,12604,France
263,0,94.57,1,12818,Austria
263,0,28.15,0,18191,United Kingdom
150,37.66666667,669.93,0,14461,United Kingdom
263,0,14.8,0,13132,United Kingdom
146,58,146.67,3,16859,United Kingdom
136,42,167,0,15245,United Kingdom
263,0,69.51,0,17486,United Kingdom
39,55.5,1.28,0,16308,United Kingdom
263,0,117.1,0,12564,France
17,17.35714286,180.61,3,14607,United Kingdom
94,56,78.91,0,13249,United Kingdom
168,23.25,424.1,0,15644,United Kingdom
6,85,77.97,0,14075,United Kingdom
5,128.5,171.8,0,17250,United Kingdom
39,44.4,101.28,0,17966,United Kingdom
3,64.5,142.19,0,14129,United Kingdom
38,74.33333333,69.07,0,15651,United Kingdom
75,93,49.19,1,13035,United Kingdom
262,0,175.65,0,13341,United Kingdom
262,0,62.03,0,13512,United Kingdom
5,128.5,26.26,0,16620,United Kingdom
262,0,17.1,0,17698,United Kingdom
164,32.33333333,241.51,4,14267,United Kingdom
7,127.5,415.94,1,13736,United Kingdom
262,0,251.48,0,16022,United Kingdom
77,36.6,159.42,1,14235,United Kingdom
262,0,187.75,0,16769,United Kingdom
2,51.4,91.04,1,17754,United Kingdom
34,45.2,317.4,4,12408,Belgium
262,0,51.58,0,16063,United Kingdom
262,0,4.05,0,15178,United Kingdom
262,0,53.32,0,14348,United Kingdom
65,39,105.86,0,15815,United Kingdom
33,14.86666667,238.22,0,13695,United Kingdom
37,55.75,341.36,1,17979,United Kingdom
18,34.42857143,602.01,1,13139,United Kingdom
77,92,201.19,0,12545,Spain
147,28.25,472.69,0,14758,United Kingdom
261,0,91.8,0,14536,United Kingdom
87,57.66666667,173.84,4,13662,United Kingdom
235,13,62.89,0,17946,United Kingdom
4,36.14285714,45.93,1,13743,United Kingdom
219,20.5,86.58,0,18078,United Kingdom
102,79,155.58,0,16780,United Kingdom
4,85,7.65,0,18273,United Kingdom
153,52.5,83.03,1,15045,United Kingdom
20,59.5,799.97,0,17625,United Kingdom
259,0,262.57,0,13357,United Kingdom
82,88,180.19,0,16777,United Kingdom
259,0,62.15,0,14476,United Kingdom
25,77.66666667,263.2,2,16245,United Kingdom
152,35,1387.88,1,12669,France
258,0,87.74,0,12792,Portugal
160,32.66666667,221.01,0,17765,United Kingdom
258,0,33.35,0,15083,United Kingdom
258,0,70.2,0,18010,United Kingdom
33,16.92307692,981.3,2,15249,United Kingdom
56,101,113.12,0,13760,United Kingdom
118,34.5,124.31,0,15624,United Kingdom
180,39,160.71,0,17749,United Kingdom
48,105,265.8,0,15068,United Kingdom
66,95.5,63.06,0,14538,United Kingdom
25,116,64.88,0,14851,United Kingdom
157,33.33333333,99.05,0,14021,United Kingdom
140,39,183.43,0,13037,United Kingdom
33,37,135.74,1,18177,United Kingdom
62,97.5,87.17,0,14128,United Kingdom
187,11.5,187.89,1,17874,United Kingdom
39,13.93333333,1226.47,3,17719,United Kingdom
136,60.5,199.51,0,17931,United Kingdom
257,0,49.69,0,13803,United Kingdom
116,46.33333333,183.98,0,17398,United Kingdom
21,33.28571429,507.46,1,15906,United Kingdom
68,94,211.44,1,16253,United Kingdom
257,0,93.17,0,13439,United Kingdom
216,20.5,29.48,2,12888,United Kingdom
17,26.22222222,239.51,4,13588,United Kingdom
46,69.66666667,453.07,1,12456,Switzerland
42,30.28571429,632.44,5,15521,United Kingdom
118,34,136.7,0,13720,United Kingdom
75,36,658.92,3,15674,United Kingdom
87,84.5,97.05,0,17594,United Kingdom
256,0,2.35,0,17775,United Kingdom
21,38.5,701.94,3,13988,United Kingdom
11,60.75,327.64,0,16657,United Kingdom
256,0,29.56,0,15424,United Kingdom
39,54,217.85,1,13316,United Kingdom
125,65.5,358.65,0,16788,United Kingdom
82,87,75.86,1,16584,United Kingdom
97,79,57.36,0,15364,United Kingdom
256,0,80.1,1,18108,United Kingdom
75,90,74.83,0,14272,United Kingdom
90,55,89.12,0,15980,United Kingdom
256,0,124.75,0,15832,United Kingdom
116,46,111.02,2,16092,United Kingdom
256,0,67.8,0,15528,United Kingdom
156,49.5,454.66,2,16398,United Kingdom
30,56,438.04,0,17088,United Kingdom
255,0,89.05,1,17438,United Kingdom
255,0,59.74,0,13060,United Kingdom
18,58.75,68,0,14790,United Kingdom
255,0,20.35,0,14890,United Kingdom
30,112.5,145.99,0,16386,United Kingdom
75,59.66666667,180.07,0,14818,United Kingdom
14,19.66666667,588.83,0,13571,United Kingdom
41,42.6,615.52,3,12909,United Kingdom
18,26.11111111,635.09,4,12619,Germany
228,13,11.85,0,16698,United Kingdom
74,29.66666667,85.39,0,16681,United Kingdom
52,101,92.23,0,13573,United Kingdom
255,0,20.89,0,14957,United Kingdom
51,101.5,65.56,0,13918,United Kingdom
255,0,5.54,0,17212,United Kingdom
161,46.5,66.68,0,17781,United Kingdom
254,0,56.3,0,14886,United Kingdom
254,0,40.67,0,13626,United Kingdom
17,33.57142857,983.78,2,16609,United Kingdom
102,18.75,393.95,2,16180,United Kingdom
254,0,30.5,1,13462,United Kingdom
27,75,58.53,1,18263,United Kingdom
40,70.66666667,203.76,0,16960,United Kingdom
254,0,0.85,0,13841,United Kingdom
254,0,138.1,0,17701,United Kingdom
32,27.5,618.91,2,12949,United Kingdom
60,32,437.1,0,14852,United Kingdom
4,7.9,1021.7,3,12569,Germany
65,94,49.17,0,13169,United Kingdom
254,0,18.7,0,16162,United Kingdom
254,0,3.8,0,15691,United Kingdom
203,25,41.95,1,14195,United Kingdom
252,0,77.47,0,13781,United Kingdom
21,25.33333333,978.7,0,17758,United Kingdom
9,121,89,0,14023,United Kingdom
44,29,126.32,0,17669,United Kingdom
251,0,106.44,0,16142,United Kingdom
62,47,503.82,1,17648,United Kingdom
251,0,41.75,0,13059,United Kingdom
59,47.75,235.51,0,16224,United Kingdom
227,11.5,81.73,1,15223,United Kingdom
33,72,325.73,0,17886,United Kingdom
191,29.5,199.2,0,13294,United Kingdom
31,73,71.58,1,15289,United Kingdom
251,0,61.65,0,18185,United Kingdom
251,0,12.75,0,17956,United Kingdom
63,46.75,475.63,0,15756,United Kingdom
251,0,104.4,1,14747,United Kingdom
3,49,559.38,1,14719,United Kingdom
55,38.8,886.26,0,13015,United Kingdom
250,0,37.45,0,16586,United Kingdom
250,0,15.34,0,16105,United Kingdom
7,48.2,1068.97,4,14546,United Kingdom
250,0,9.9,0,15442,United Kingdom
83,41.25,304.06,0,16906,United Kingdom
62,62.66666667,829.07,1,14535,United Kingdom
53,32.33333333,260.04,1,16170,United Kingdom
67,91,79.58,0,15244,United Kingdom
137,27.75,39.3,0,16696,United Kingdom
6,60.75,228.72,0,15145,United Kingdom
250,0,42.28,0,17492,United Kingdom
16,116.5,23.41,0,13525,United Kingdom
186,31.5,99.13,0,17409,United Kingdom
74,87.5,128.82,0,17783,United Kingdom
249,0,51.93,1,13863,United Kingdom
74,43.25,127.76,0,13515,United Kingdom
249,0,61.8,0,15917,United Kingdom
158,30,3.39,2,17440,United Kingdom
115,44.66666667,109.3,0,17045,United Kingdom
249,0,50.05,0,17140,United Kingdom
89,31.8,111.46,6,15201,United Kingdom
249,0,44.26,0,14964,United Kingdom
94,77,278.97,0,16031,United Kingdom
132,28.75,125.07,1,14403,United Kingdom
4,48.4,178.63,0,17042,United Kingdom
66,45.5,312.58,1,13771,United Kingdom
249,0,45.9,0,17906,United Kingdom
4,40.16666667,380.91,1,18272,United Kingdom
248,0,10.95,0,16144,United Kingdom
221,13.5,163,0,13731,United Kingdom
248,0,62.58,0,12580,Germany
18,114.5,54.61,1,14912,Italy
23,56,307.1,0,15530,United Kingdom
13,58.5,160.64,1,13950,United Kingdom
126,20,233.33,0,13752,United Kingdom
28,54.75,29.95,0,13892,United Kingdom
2,61,538.63,0,14446,United Kingdom
90,31.2,114.26,0,16209,United Kingdom
53,64.66666667,76.27,1,15754,United Kingdom
248,0,12.35,0,13712,United Kingdom
109,69.5,322.81,0,15800,United Kingdom
25,55.5,528.68,0,16469,United Kingdom
175,36,133.05,1,13005,United Kingdom
248,0,11.68,0,14981,United Kingdom
47,100,68.74,0,17928,United Kingdom
19,56.75,415.34,0,16261,United Kingdom
5,60.5,333.43,0,17883,United Kingdom
248,0,94.12,1,14619,United Kingdom
17,46,191.57,1,13995,United Kingdom
248,0,98.17,0,16643,United Kingdom
112,45,223.01,0,14246,United Kingdom
21,113,58.35,0,18040,United Kingdom
33,19.18181818,693.51,1,16837,United Kingdom
247,0,108.2,0,15119,United Kingdom
48,66,66.43,2,16325,United Kingdom
247,0,156.65,0,14924,United Kingdom
247,0,164.65,1,15109,United Kingdom
247,0,15.95,0,16623,United Kingdom
198,16,71.38,0,12999,United Kingdom
153,47,256.85,1,12717,Greece
23,111.5,77.21,0,13962,United Kingdom
34,71,181.64,0,18036,United Kingdom
149,32.33333333,245.73,0,14958,United Kingdom
83,54.33333333,314.65,0,13562,United Kingdom
247,0,17.3,0,15775,United Kingdom
30,43,396.03,1,17054,United Kingdom
109,34,6.04,0,17268,United Kingdom
98,73.5,349.05,0,13548,United Kingdom
245,0,62.31,0,13508,United Kingdom
245,0,92.93,0,12447,Belgium
245,0,56.77,0,13570,United Kingdom
14,32.57142857,678.35,0,13232,United Kingdom
245,0,40.95,0,18129,United Kingdom
26,43.4,463.34,1,13632,United Kingdom
170,37,262.53,0,15665,United Kingdom
199,15,125.08,0,17550,United Kingdom
245,0,105.13,1,15655,United Kingdom
25,73,432.09,2,14286,United Kingdom
46,49.25,148.86,0,16188,United Kingdom
19,43,560.63,3,12656,France
3,29.75,266.37,0,15214,United Kingdom
244,0,26.53,0,17574,United Kingdom
16,28.25,281.55,4,15737,United Kingdom
21,111.5,3.8,0,18080,United Kingdom
244,0,101.68,1,14311,United Kingdom
244,0,28.46,3,14339,United Kingdom
244,0,51.74,1,12982,United Kingdom
81,81,163.81,0,12701,Germany
53,95,118.95,0,12596,Spain
53,47.25,72.06,0,14273,United Kingdom
111,66,53.17,0,12363,Unspecified
27,30.57142857,180.14,1,13549,United Kingdom
11,77.33333333,125.25,0,15414,United Kingdom
11,57.75,131.33,0,13203,United Kingdom
93,75.5,109.09,0,14628,United Kingdom
244,0,22.4,1,14326,United Kingdom
241,1,327.54,0,15935,United Kingdom
116,63.5,186.46,0,13655,United Kingdom
25,27.125,156.96,0,12910,United Kingdom
27,53.75,256.22,1,13577,United Kingdom
11,20.72727273,429.1,4,15251,United Kingdom
16,56.5,36.8,1,14111,United Kingdom
33,34.66666667,377.4,0,17160,United Kingdom
97,36,133.38,0,16172,United Kingdom
243,0,131.14,0,17972,United Kingdom
55,46.5,252.61,3,12463,Belgium
65,44,406.01,0,14844,United Kingdom
243,0,71.3,0,17278,United Kingdom
243,0,18.15,1,15212,United Kingdom
40,9.238095238,1408.73,5,16729,United Kingdom
172,35.5,183.93,0,14998,United Kingdom
243,0,60,0,13484,United Kingdom
243,0,97.45,0,16697,United Kingdom
6,46.8,498.06,1,14931,Channel Islands
32,34.66666667,164.8,0,18236,United Kingdom
242,0,36.71,0,13740,United Kingdom
46,9.5,3.95,1,16454,United Kingdom
241,0.5,40.98,0,15230,United Kingdom
16,27.75,167.96,0,15134,United Kingdom
108,67,101.56,1,16309,United Kingdom
41,100,256.08,0,13544,United Kingdom
10,28.625,298.97,0,14262,United Kingdom
87,38.25,305.09,3,13134,United Kingdom
62,44.75,550.23,0,17589,United Kingdom
242,0,53.6,0,16097,United Kingdom
96,73,145.01,0,13122,United Kingdom
10,32.71428571,36.22,3,16966,United Kingdom
242,0,34.45,1,17746,United Kingdom
96,36,208.37,0,16175,United Kingdom
19,36.5,243.08,2,14834,United Kingdom
34,29.28571429,673.77,0,16348,United Kingdom
242,0,83.55,1,15147,United Kingdom
53,37.2,253.01,0,16131,United Kingdom
210,15.5,151,0,15813,United Kingdom
83,52.33333333,233.45,0,17058,United Kingdom
170,35.5,121.48,0,17704,United Kingdom
3,118.5,127.02,3,16933,United Kingdom
35,68.33333333,436.11,0,13772,United Kingdom
54,36.8,240.34,0,16249,United Kingdom
20,55,184.69,3,14198,United Kingdom
67,86.5,107.64,0,13989,United Kingdom
37,40.4,57.82,0,17930,United Kingdom
241,0,410.44,0,14154,United Kingdom
20,36.33333333,351.7,0,14482,United Kingdom
89,37.5,246.38,0,14163,United Kingdom
241,0,215.89,1,14105,United Kingdom
241,0,14.51,0,17601,United Kingdom
241,0,287.8,0,17142,United Kingdom
185,18,341.25,1,13811,Germany
68,24.14285714,332.14,5,12457,Switzerland
241,0,32.35,1,15135,United Kingdom
105,33.5,294.48,0,16806,United Kingdom
219,10,545.711,1,13952,United Kingdom
240,0,2.55,0,13120,United Kingdom
240,0,142.6,0,12769,Brazil
23,72.33333333,129.7,0,13516,United Kingdom
116,61.5,107.87,2,14323,United Kingdom
47,48,113.77,0,18079,United Kingdom
240,0,108.2,0,12639,Sweden
34,68.33333333,272.2,0,14700,United Kingdom
32,51.5,132.3,2,15027,United Kingdom
240,0,64.47,0,17367,United Kingdom
238,0,22.52,0,18213,United Kingdom
112,63,3.58,0,17029,United Kingdom
80,39.25,95.17,0,13220,United Kingdom
125,56.5,67.35,1,15985,United Kingdom
238,0,44.6,0,16193,United Kingdom
10,45.2,229.67,0,15172,United Kingdom
26,70.33333333,137.72,2,13692,United Kingdom
21,54,266.74,2,15745,United Kingdom
238,0,61.89,0,17582,United Kingdom
238,0,148.65,0,13474,United Kingdom
238,0,96.6,0,17697,United Kingdom
33,68,167.74,1,16639,United Kingdom
237,0,54.83,0,16947,United Kingdom
97,23,599.89,1,15491,United Kingdom
237,0,19.55,0,16617,United Kingdom
153,42,375.1,0,15265,United Kingdom
205,10.33333333,14.14,0,16226,United Kingdom
237,0,132.41,1,18009,United Kingdom
21,108,201.93,0,16399,United Kingdom
34,40.2,405.7,1,14623,United Kingdom
105,32.25,103.91,4,15625,United Kingdom
135,51,15.73,0,18064,United Kingdom
191,7.333333333,312.12,0,15508,United Kingdom
31,40.8,285.54,1,16628,United Kingdom
11,56,262.31,1,13647,United Kingdom
17,43.6,325.37,1,15594,United Kingdom
202,16.5,69.7,1,13479,United Kingdom
26,52,791.13,4,13735,United Kingdom
101,44.66666667,285.13,0,13376,United Kingdom
236,0,17.3,0,15717,United Kingdom
17,43.4,195.96,0,13719,United Kingdom
19,35.66666667,708.23,1,16633,United Kingdom
236,0,23.74,0,13101,United Kingdom
236,0,79.35,0,15225,United Kingdom
77,79,56.03,1,14152,United Kingdom
236,0,74.2,0,12733,USA
14,73.33333333,703.66,0,15436,United Kingdom
236,0,33.45,0,17217,United Kingdom
55,59.66666667,124.57,0,17734,United Kingdom
159,38,40.53,1,14905,United Kingdom
235,0,22.65,0,14148,United Kingdom
9,37.33333333,221.15,0,16103,United Kingdom
25,52,415.76,3,14626,United Kingdom
5,28.375,414.9,1,14868,United Kingdom
25,104.5,18.84,0,18246,United Kingdom
235,0,55.78,0,13485,United Kingdom
235,0,48.81,0,15517,United Kingdom
10,74.66666667,170.91,2,17115,United Kingdom
235,0,79.13,0,17120,United Kingdom
188,0,37.87,1,16611,United Kingdom
180,27,39.82,0,15912,United Kingdom
234,0,73.5,0,12506,France
12,44.2,297.7,1,12670,France
102,43.66666667,119.67,0,17588,United Kingdom
6,75.66666667,550.2,0,14759,United Kingdom
18,107.5,102.37,0,16185,United Kingdom
74,39.5,708.86,4,13505,Switzerland
13,73.33333333,196.09,0,13389,United Kingdom
234,0,261.22,0,12354,Spain
3,76.66666667,144.8,0,17631,United Kingdom
75,14,503.62,1,17061,United Kingdom
234,0,25.15,0,17718,United Kingdom
171,31,203.45,0,17630,United Kingdom
202,15.5,9.8,0,13223,United Kingdom
159,24.66666667,60.74,0,16146,United Kingdom
31,33.5,272.66,2,17109,United Kingdom
234,0,87.2,0,16587,United Kingdom
234,0,63.13,0,12622,Germany
46,37,362.34,0,16750,United Kingdom
234,0,26.83,0,13482,United Kingdom
189,22,106.07,0,14512,United Kingdom
229,0,28.5,0,17670,United Kingdom
229,0,36.15,0,16834,United Kingdom
143,21.25,289.8,1,15108,European Community
14,23.55555556,836.46,1,16942,United Kingdom
26,33.5,417.77,2,14640,United Kingdom
229,0,124.38,0,16823,United Kingdom
3,56,249.52,0,15237,United Kingdom
229,0,58.7,0,12573,France
187,20.5,53.79,0,17854,United Kingdom
228,0,2.12,1,18220,United Kingdom
3,112.5,21.85,0,17436,United Kingdom
228,0,60.73,0,16965,United Kingdom
145,20.25,230.01,2,12840,United Kingdom
228,0,164.41,0,15891,United Kingdom
228,0,37.65,0,17187,United Kingdom
54,58,238.95,0,13637,United Kingdom
227,0,24.55,0,17991,United Kingdom
46,60.33333333,383.75,0,16418,United Kingdom
52,58.33333333,72.87,0,16099,United Kingdom
117,36.66666667,213.28,1,15768,United Kingdom
34,48,192.72,1,16637,United Kingdom
32,97.5,144.47,0,14240,United Kingdom
227,0,39.67,0,15143,United Kingdom
227,0,40.6,0,13229,United Kingdom
109,39,680.31,0,14973,United Kingdom
227,0,24.91,0,14271,United Kingdom
35,47.5,298.08,0,15952,United Kingdom
227,0,19.88,1,16227,United Kingdom
227,0,33.52,0,17893,United Kingdom
227,0,36.27,0,14022,United Kingdom
227,0,126.82,0,15210,United Kingdom
84,35.5,657.72,0,16370,United Kingdom
42,60.33333333,338.75,0,15376,United Kingdom
10,53.25,131.66,1,14655,United Kingdom
132,30.33333333,54.75,0,17615,United Kingdom
222,0,71.9,0,16055,United Kingdom
222,0,83.16,2,14149,United Kingdom
222,0,62.9,0,17501,United Kingdom
3,16.46153846,516.26,1,14191,United Kingdom
20,67.33333333,173.02,3,13282,United Kingdom
26,65,105.47,0,15582,United Kingdom
191,15,68.27,0,16230,United Kingdom
142,39.5,19.5,0,18146,United Kingdom
167,27,235.95,0,15976,United Kingdom
221,0,1.06,0,17443,Canada
69,75.5,305.09,1,12886,United Kingdom
26,64.66666667,362.34,0,17974,United Kingdom
42,35.4,93.56,0,13524,United Kingdom
200,5,106.99,0,17955,United Kingdom
62,39.25,211.29,4,15128,United Kingdom
221,0,7.78,0,16610,United Kingdom
221,0,13.77,0,17394,United Kingdom
12,51.75,126.93,0,14173,United Kingdom
47,34.4,409.61,0,16258,United Kingdom
25,32.33333333,176.76,1,14948,United Kingdom
21,99.5,48.74,0,17384,United Kingdom
221,0,1.79,0,16990,United Kingdom
220,0,8.82,1,13762,United Kingdom
110,36.66666667,55.7,0,12593,France
220,0,17.6,0,14340,United Kingdom
130,29.66666667,81.36,1,17429,United Kingdom
220,0,49.14,0,13711,United Kingdom
19,33,282.58,0,14515,United Kingdom
220,0,24.03,0,16457,United Kingdom
55,40.75,160.22,2,17527,United Kingdom
220,0,11.8,0,14199,United Kingdom
121,49,164.87,0,13888,United Kingdom
220,0,5.95,0,14423,United Kingdom
220,0,71.22,0,14697,United Kingdom
3,43,141.95,0,17522,United Kingdom
33,62,240.59,0,13867,United Kingdom
16,101.5,147.9,0,17624,United Kingdom
220,0,26.95,0,14393,United Kingdom
220,0,6.43,1,17578,United Kingdom
28,31.5,109.35,0,13450,United Kingdom
48,85.5,59.41,2,17423,United Kingdom
11,11.88235294,338.39,1,18241,United Kingdom
219,0,1.06,0,15668,United Kingdom
219,0,16.85,0,16319,United Kingdom
67,76,122.83,0,15757,United Kingdom
219,0,6.65,0,17174,United Kingdom
35,92,398.81,1,13365,United Kingdom
219,0,43.25,0,18227,United Kingdom
48,42.25,54.45,1,14145,United Kingdom
74,48.33333333,223.23,0,18235,United Kingdom
73,48.33333333,177.67,1,13741,United Kingdom
66,76.5,91.01,0,12394,Belgium
186,11,97,0,16832,United Kingdom
170,24,191.68,0,15258,United Kingdom
219,0,30.33,0,15552,United Kingdom
35,61,161.4,0,18170,United Kingdom
219,0,31.7,0,13723,United Kingdom
11,41,185.24,0,14005,United Kingdom
13,50.5,115.42,1,15561,United Kingdom
59,79,416.62,0,16121,United Kingdom
159,29,22.95,2,18142,United Kingdom
217,0,214.58,0,13642,United Kingdom
17,39.6,176.22,1,15117,United Kingdom
217,0,49.65,0,13561,United Kingdom
142,18.5,377.56,0,15704,United Kingdom
49,41.5,687.66,0,16007,United Kingdom
45,42.5,90.5,1,16232,United Kingdom
18,39.4,223.33,0,17410,United Kingdom
27,47,176.03,0,13835,United Kingdom
21,65,47.85,0,13427,United Kingdom
217,0,8.2,0,14353,United Kingdom
9,51.5,702.13,2,12700,France
107,36,13.5,0,13003,United Kingdom
216,0,47.56,0,16756,United Kingdom
138,25.66666667,225.08,0,13492,Switzerland
9,41,625.77,0,16440,United Kingdom
216,0,68.55,0,18120,United Kingdom
216,0,54.65,0,12355,Bahrain
129,14.16666667,40.7,0,17723,United Kingdom
216,0,17.69,0,14699,United Kingdom
216,0,14.99,0,12821,United Kingdom
80,45,187.8,1,13055,United Kingdom
80,33.75,192.19,2,13320,United Kingdom
35,59.66666667,155.71,0,16357,United Kingdom
74,35,255.83,0,18242,United Kingdom
42,57.33333333,224.44,0,15865,United Kingdom
215,0,186.96,0,17597,United Kingdom
4,10.68421053,180.87,4,14397,United Kingdom
114,33.66666667,27.04,0,13242,United Kingdom
9,29,266.28,0,12684,France
215,0,48.1,1,14288,United Kingdom
215,0,42.85,0,15063,United Kingdom
94,60.5,59.6,0,12592,Germany
17,49.25,553.71,0,14591,United Kingdom
215,0,42.56,0,13990,United Kingdom
5,41.4,994.99,3,12749,United Kingdom
174,20,138.91,0,16320,Unspecified
32,36.2,260.32,0,14691,United Kingdom
89,62.5,158.15,0,16229,United Kingdom
214,0,214.63,0,14920,United Kingdom
60,76.5,31.23,0,17489,United Kingdom
3,105.5,31.91,0,13404,United Kingdom
214,0,18.75,1,15729,United Kingdom
179,17,95.35,0,16644,United Kingdom
49,54.66666667,94.6,0,14731,United Kingdom
17,65.33333333,869.98,1,14277,France
3,12.75,275.9,2,15187,United Kingdom
214,0,59.29,0,13052,United Kingdom
214,0,0.69,1,18133,United Kingdom
20,96.5,82.42,0,17664,United Kingdom
6,51.75,507.05,0,14649,United Kingdom
214,0,157.43,1,13235,United Kingdom
20,38,64.71,1,14883,United Kingdom
213,0,33.76,0,12976,United Kingdom
73,46.66666667,50.45,0,14681,United Kingdom
59,77,71.15,0,14421,United Kingdom
213,0,148.49,1,16116,United Kingdom
